,epoch_accuracy,epoch_losses,elapsed_time
0,0.3953333333333333,1.7524620177898,5.830445216968656
1,0.6278,1.0657817670639524,11.62258885987103
2,0.672,0.9502018451690674,17.360101824626327
3,0.695,0.8932839999807641,23.122501280158758
4,0.7087333333333333,0.8561143844685656,28.736299900338054
5,0.7214,0.8282841814325211,34.513396356254816
6,0.7286666666666667,0.8070907155249981,40.22068843431771
7,0.7333333333333333,0.7899329710513987,45.76162977144122
8,0.7387333333333334,0.7760893257374459,51.5150740314275
9,0.7439333333333333,0.7646842700369815,57.07745554111898
10,0.7484,0.7544765293598175,62.66745603643358
11,0.7511333333333333,0.745735447711133,68.30247953347862
12,0.7534,0.7365041622456084,74.13628657348454
13,0.7560666666666667,0.7282291454203585,79.97588127665222
14,0.7590666666666667,0.7206519450278992,85.47370226122439
15,0.7616,0.7136357005606306,91.13461750000715
16,0.7629333333333334,0.7068394175235261,96.78027719445527
17,0.7672666666666667,0.7002608948565544,102.39066251553595
18,0.7681333333333333,0.6948666343029509,108.0388849619776
19,0.7707333333333334,0.6893994179177791,113.66077533178031
20,0.7741333333333333,0.6837914664694603,119.31929596699774
21,0.7774,0.6778325017462385,124.98452391661704
22,0.7807333333333333,0.6728265946215771,130.54556501284242
23,0.782,0.6682850945503154,136.12722103111446
24,0.7835333333333333,0.6624876491566922,141.74615385569632
25,0.7846,0.6579348455084131,147.2156807165593
26,0.7857333333333333,0.6537535606546605,152.8151101116091
27,0.7882,0.6499510749857477,158.5497255269438
28,0.7894666666666666,0.6467603859749246,164.2646431941539
29,0.7906,0.6436970293521881,170.03017506562173
489987254
